Date 	"Opening Price
(TZS)"	"Closing Price
(TZS)"	High (TZS)	"Low
(TZS)"	"Turnover
(TZS)
"	"Number of 
deals"	"Outstanding
shares bids"	"Outstanding
Offers"	"Number of 
share 
traded
"	"Market Cap 
(TZS) 
Billions"
10/09/2015	16400	16300	16400	16300	1712000	2	80	5460	105	1630
11/09/2015	16300	16300	16300	16300	1304000	1	0	5480	80	1630
14/09/2015	16300	16280	16280	16280	4884000	1	0	17710	300	1628
15/09/2015	16280	16280	0	0	0	0	0	17625	0	1628
16/09/2015	16280	16280	0	0	0	0	0	17625	0	1628
17/09/2015	16280	16280	0	0	0	0	0	17625	0	1628
18/09/2015	16280	16280	16280	16280	5795680	7	0	17657	356	1628
21/09/2015	16280	16280	0	0	0	0	0	8597	0	1628
	16280	16280	16280	16280	109890000	13	1780	11093	6750	1628
23/09/2015	16280	16300	16300	16300	145885000	3	0	2143	8950	1630
25/09/2015	16300	16300	16300	16300	16300000	2	0	1893	1000	1630
28/09/2015	16300	16300	0	0	0	0	200	1893	0	1630
29/09/2015	16300	16300	16300	16300	3260000	1	0	800	200	1630
30/09/2015	16300	16300	16300	16300	2061950000	6	800	0	126500	1630
01/10/2015	16300	16300	0	0	0	0	800	0	0	1630
02/10/2015	16300	16300	16300	16300	4890000	1	500	0	300	1630
05/09/2015	16300	16300	16300	16300	6520000	2	120	1692	400	1630
06/10/2015	16300	16300	0	0	0	0	1000	1692	0	1630
07/10/2015	16300	16300	16300	16300	1630000	1	900	1692	100	1630
08/10/2015	16300	16300	0	0	0	0	900	1692	0	1630
09/10/2015	16300	16300	16300	16300	9780000	3	300	1692	600	1630
12/10/2015	16300	16300	16300	16300	32600	1	302	0	2	1630
13/10/2015	16300	16300	16300	16300	2135300	2	1	0	131	1630
15/10/2015	16300	16330	16330	16300	826122400	3	1351	1690	50590	1633
16/10/2015	16330	16330	16330	16300	1706269600	10	0	50718	104491	1633
19/10/2015	16330	16330	16330	16300	1814559600	6	0	698	111120	1633
20/10/2015	16330	16330	0	0	0	0	0	110698	0	1633
21/10/2015	16330	16330	0	0	0	0	1500	110938	0	1633
22/10/2015	16330	16330	0	0	0	0	1500	110248	0	1633
23/10/2015	16330	16330	16330	16330	90141600	3	0	104720	5520	1633
26/10/2015	16330	16330	16330	16300	7021000	2	2	105290	430	1633
27/10/2015	16330	16330	0	0	0	0	2	1210	0	1633
28/10/2015	16330	16330	0	0	0	0	2	1500	0	1633
29/10/2015	16330	16330	0	0	0	0	2	1500	0	1633
30/10/2015	16330	16330	0	0	0	0	0	1500	0	1633
02/11/2015	16330	16330	0	0	0	0	0	1740	0	1633
03/11/2015	16330	16330	0	0	0	0	0	770	0	1633
04/11/2015	16330	16300	16300	16300	489000	1	0	240	30	1630
06/11/2015	16300	16300	16300	16300	1630000	1	0	820	100	1630
09/11/2015	16300	16300	16300	16300	24450000	4	0	2790	1500	1630
10/11/2015	16300	16300	0	0	0	0	0	7790	0	1630
11/11/2015	16300	16300	0	0	0	0	0	7890	0	1630
12/11/2015	16300	16300	0	0	0	0	0	7890	0	1630
13/11/2015	16300	16300	0	0	0	0	0	7890	0	1630
16/11/2015	16300	16300	0	0	0	0	0	7890	0	1630
17/11/2015	16300	16300	0	0	0	0	0	7600	0	1630
18/11/2015	16300	16280	16280	16280	409295480	4	0	7500	25141	1628
19/11/2015	16280	16280	0	0	0	0	0	9100	0	1628
20/11/2015	16280	16280	0	0	0	0	0	9270	0	1628
23/11/2015	16280	16280	0	0	0	0	0	16580	0	1628
24/11/2015	16280	16280	0	0	0	0	0	11090	0	1628
25/11/2015	16280	16280	0	0	0	0	0	11290	0	1628
26/11/2015	16280	16100	16100	16100	483000	1	0	15760	30	1610
27/11/2015	16100	16100	0	0	0	0	0	10620	0	1610
30/11/2015	16100	16100	0	0	0	0	0	4360	0	1610
01/11/2015	16100	16100	0	0	0	0	0	2350	0	1610
02/12/2015	16100	16100	0	0	0	0	0	2350	0	1610
03/12/2015	16100	16100	0	0	0	0	0	1860	0	1610
04/12/2015	16100	16100	0	0	0	0	0	5000	0	1610
07/12/2015	16100	16100	0	0	0	0	0	4000	0	1610
08/12/2015	16100	16100	0	0	0	0	0	3750	0	1610
10/12/2015	16100	16100	0	0	0	0	0	3240	0	1610
11/12/2015	16100	16100	0	0	0	0	0	3650	0	1610
14/12/2015	16100	16100	0	0	0	0	0	4300	0	1610
15/12/2015	16100	16100	0	0	0	0	0	0	0	1610
16/12/2015	16100	16100	0	0	0	0	0	4845	0	1610
17/12/2015	16100	16100	0	0	0	0	0	4965	0	1610
18/12/2015	16100	16000	16000	16000	960000	1	0	13645	60	1600
21/12/2015	16000	15950	15950	15950	2233000	1	0	13055	140	1595
22/12/2015	15950	15950	15950	15950	2552000	1	0	12685	160	1595
23/12/2015	15950	15950	0	0	0	0	0	12390	0	1595
28/12/2015	15950	15950	0	0	0	0	0	2900	0	1595
29/12/2015	15950	15950	0	0	0	0	0	6330	0	1595
30/12/2015	15950	15950	0	0	0	0	0	6330	0	1595
31/12/2015	15950	15950	0	0	0	0	0	5460	0	1595
05/01/2016	15950	15010	15940	15000	30318800	3	4	12565	2020	1501
06/01/2016	15010	15000	15000	15000	3000000	2	4	25425	200	1500
07/01/2016	15000	15000	0	0	0	0	4	26495	0	1500
08/01/2016	15000	15000	0	0	0	0	0	24240	0	1500
11/01/2016	15000	15000	0	0	0	0	0	13995	0	1500
13/01/2016	15000	15000	0	0	0	0	0	5145	0	1500
14/01/2016	15000	15000	0	0	0	0	0	5525	0	1500
15/01/2016	15000	15000	0	0	0	0	1000	2860	0	1500
18/01/2016	15000	15000	0	0	0	0	1000	2560	0	1500
19/01/2016	15000	15000	0	0	0	0	1000	12600	0	1500
20/01/2016	15000	12750	12750	12750	1759860000	3	40	12505	135380	1275
21/01/2016	12750	12490	12750	12000	11242500	4	1690	2205	900	1249
22/01/2016	12490	12000	12000	12000	32280000	2	1	8815	2690	1200
25/01/2016	12000	12040	12750	12000	58660500	4	3119	3940	4872	1204
26/01/2016	12040	12750	12750	12750	47685000	2	8119	200	3740	1275
27/01/2016	12750	12500	12510	12500	15753600	4	7268	0	1260	1250
28/01/2016	12500	12510	12510	12510	50040000	3	7318	0	4000	1251
29/01/2016	12510	12510	0	0	0	0	106	0	0	1251
02/02/2016	12510	12000	12000	12000	7200000	3	3402	190	600	1200
04/02/2016	12000	12000	12010	12010	96080	1	3600	0	8	1200
05/02/2016	12000	12200	12500	12000	7200000	3	1000	880	590	1220
08/02/2016	12200	12010	12010	12010	7206000	3	3000	220	600	1201
09/02/2016	12010	12010	12010	12000	11325400	6	3980	0	943	1201
10/02/2016	12010	12020	12020	12020	601000	1	3980	0	50	1202
11/02/2016	12020	12010	12010	12010	14412000	3	2780	0	1200	1201
12/02/2016	12010	12000	12000	12000	239880000	1	100	0	19990	1200
15/02/2016	12000	12200	12200	12200	10614000	2	3376	0	870	1220
16/02/2016	12200	13500	13500	12200	866669000	5	2196	500	64216	1350
17/02/2016	13500	12150	12200	12100	26725000	6	3019	1200	2200	1215
18/02/2016	12150	12110	12200	12110	23166700	4	3016	500	1913	1211
19/02/2016	12110	12110	12110	12110	1211000	1	1013	500	100	1211
22/02/2016	12110	12110	0	0	0	0	3023	9000	0	1211
23/02/2016	12110	12850	13000	12200	134900000	4	3023	0	10500	1285
24/02/2016	12850	12110	12110	12100	3148000	5	3943	60	260	1211
25/02/2016	12110	12110	0	0	0	0	6943	160	0	1211
26/02/2016	12110	12110	0	0	0	0	3943	160	0	1211
29/02/2016	12110	12200	12200	12200	2440000	2	3003	0	200	1220
01/03/2016	12200	12200	0	0	0	0	3	0	0	1220
02/03/2016	12200	13500	13500	13500	2700000	2	0	0	200	1350
03/03/2016	13500	12500	12500	12080	75483200	4	1000	762	6040	1250
04/03/2016	12500	12350	12350	12350	1235000	1	2000	1262	100	1235
07/03/2016	12350	12730	12800	12500	55392000	3	2160	502	4350	1273
08/03/2016	12730	12140	13500	12120	6801000	3	1060	492	560	1214
09/03/2016	12140	12140	0	0	0	0	60	1492	0	1214
10/03/2016	12140	12120	12120	12120	727200	1	500	1430	60	1212
11/03/2016	12120	12120	12120	12120	5211600	1	500	1000	430	1212
14/03/2016	12120	12120	0	0	0	0	513	0	0	1212
15/03/2016	12120	12120	12120	12120	2424000	1	13	1000	200	1212
16/03/2016	12120	12120	0	0	0	0	14933	1000	0	1212
17/03/2016	12120	12120	12120	12120	31160520	4	12642	1800	2571	1212
18/03/2016	12120	12130	12130	12130	5094600	1	13403	800	420	1213
21/03/2016	12130	12130	12190	12120	16744700	4	1093	1800	1380	1213
22/03/2016	12130	12120	12120	12120	90900000	5	4687	2000	7500	1212
23/03/2016	12120	12120	12120	12120	2424000	1	3833	2000	200	1212
24/03/2016	12120	12120	12130	12120	15272800	3	2573	2060	1260	1212
29/03/2016	12120	12120	12190	12120	1939410	5	2351	0	160	1212
30/03/2016	12120	12120	12120	12120	9696000	3	2551	800	800	1212
31/03/2016	12120	12080	12120	12000	68600400	7	1	800	5680	1208
01/04/2016	12080	12120	12120	12120	715080	2	800	6000	59	1212
04/04/2016	12120	12080	12080	12080	53816400	4	1001	2750	4455	1208
05/04/2016	12080	12020	12080	12000	14908200	8	302	2710	1240	1202
06/04/2016	12020	12000	12000	12000	3600000	2	1000	9900	300	1200
08/04/2016	12000	12000	12000	12000	14400000	4	1100	8210	1200	1200
11/04/2016	12000	12000	12000	12000	3480000	3	0	9020	290	1200
12/04/2016	12000	12000	0	0	0	0	1000	10911	0	1200
13/04/2016	12000	12000	0	0	0	0	1000	10401	0	1200
14/04/2016	12000	12000	0	0	0	0	0	0	0	1200
19/04/2016	12000	12000	12000	12000	1295532000	11	1000	510	107961	1200
20/04/2016	12000	12000	0	0	0	0	19000	4873	0	1200
21/04/2016	12000	12000	0	0	0	0	19000	4873	0	1200
22/04/2016	12000	12000	0	0	0	0	18100	4873	0	1200
25/04/2016	12000	12100	12100	12000	611141000	5	18800	0	50510	1210
27/04/2016	12100	12000	12000	12000	1680000	1	18660	2503	140	1200
28/04/2016	12000	12100	12100	12100	1609300	2	1000	2370	133	1210
29/04/2016	12100	12000	12000	12000	28440000	1	15130	0	2370	1200
02/05/2016	12000	11900	11900	11900	71876000	2	9090	200	6040	1190
03/05/2016	11900	12030	12100	12000	3514000	4	10150	0	292	1203
04/05/2016	12030	12000	12000	12000	3840000	2	9830	70	320	1200
05/05/2016	12000	12000	12000	12000	36000000	1	6830	70	3000	1200
06/05/2016	12000	12100	12100	12100	847000	1	1100	0	70	1210
09/05/2016	12100	12000	12000	12000	1200000	1	6000	3000	100	1200
10/05/2016	12000	12000	12000	12000	1200000	1	5400	3000	100	1200
11/05/2016	12000	12000	12000	12000	600000	1	5000	3000	50	1200
12/05/2016	12000	12000	0	0	0	0	5000	3000	0	1200
13/05/2016	12000	12000	0	0	0	0	5500	1490	0	1200
16/05/2016	12000	12020	12100	12000	30050000	3	3000	4940	2500	1202
17/05/2016	12020	12020	0	0	0	0	3000	4940	0	1202
18/05/2016	12020	12020	0	0	0	0	3000	4130	0	1202
19/05/2016	12020	12100	12100	12100	4235000	2	0	3780	350	1210
20/05/2016	12100	12100	0	0	0	0	0	330	0	1210
23/05/2016	12100	12100	0	0	0	0	2000	420	0	1210
24/05/2016	12100	12000	12000	12000	5040000	2	1580	0	420	1200
25/05/2016	12000	12000	0	0	0	0	1500	0	0	1200
26/05/2016	12000	12000	0	0	0	0	1500	0	0	1200
27/05/2016	12000	12000	12000	12000	12000000	1	2510	9	1000	1200
30/05/2016	12000	12000	0	0	0	0	2510	9	0	1200
31/05/2016	12000	13000	13000	12000	4239992000	4	2500	0	326155	1300
01/06/2016	13000	13000	0	0	0	0	2020	2000	0	1300
02/06/2016	13000	13000	0	0	0	0	2020	3000	0	1300
03/06/2016	13000	12000	12000	12000	4800000	1	0	3000	400	1200
06/06/2016	12000	12000	0	0	0	0	0	1000	0	1200
07/06/2016	12000	12000	0	0	0	0	0	0	0	1200
08/06/2016	12000	12000	12000	12000	3000000	1	1849	3000	250	1200
09/06/2016	12000	12000	12000	12000	4800000	2	1449	3000	400	1200
10/06/2016	12000	12000	12000	12000	17400000	3	9	4700	1450	1200
13/06/2016	12000	12000	0	0	0	0	0	646	0	1200
14/06/2016	12000	12000	0	0	6979320000	2	0	1846	581610	1200
15/06/2014	12000	12000	12000	12000	6120000	4	9	1296	510	1200
16/06/2016	12000	12000	0	0	0	0	9	1296	0	1200
17/06/2016	12000	12000	0	0	0	0	0	270	0	1200
20/06/2016	12000	12000	12000	12000	108000	1	0	1080	9	1200
21/06/2016	12000	12000	12000	12000	7265280000	3	0	2970	605440	1200
23/06/2016	12000	12000	12000	12000	3732000000	11	0	12	311000	1200
24/06/2016	12000	12000	0	0	0	0	0	11012	0	1200
27/06/2016	12000	12000	0	0	0	0	0	16360	0	1200
28/06/2016	12000	12000	0	0	0	0	0	41360	0	1200
29/06/2016	12000	12000	0	0	0	0	1000	33556	0	1200
30/06/2016	12000	12000	12000	12000	1643400000	15	1000	5006	136950	1200
01/07/2016	12000	12000	0	0	0	0	1000	7512	0	1200
04/07/2016	12000	12000	12000	12000	660000	2	0	12551	55	1200
05/07/2016	12000	12000	12000	12000	132000	2	5	12740	11	1200
08/07/2016	12000	12000	12000	12000	3600000	1	0	10140	300	1200
11/07/2016	12000	12000	0	0	0	0	0	5650	0	1200
12/07/2016	12000	12000	0	0	0	0	0	5750	0	1200
13/07/2016	12000	12000	0	0	0	0	0	3833	0	1200
14/07/2016	12000	12000	0	0	0	0	0	5033	0	1200
15/07/2016	12000	12000	0	0	0	0	0	1930	0	1200
18/07/2016	12000	12000	12000	12000	2280000	1	0	1440	190	1200
19/07/2016	12000	12000	0	0	0	0	0	4380	0	1200
20/07/2016	12000	12000	0	0	0	0	0	6930	0	1200
21/07/2016	12000	12000	0	0	0	0	0	6730	0	1200
22/07/2016	12000	12000	0	0	0	0	0	3080	0	1200
25/07/2016	12000	12000	12000	12000	4560000	1	0	550	380	1200
26/07/2016	12000	12000	12000	12000	1200000	1	0	6860	100	1200
27/07/2016	12000	12000	12000	12000	1440000	1	0	7265	120	1200
28/07/2016	12000	12000	0	0	0	0	0	7210	0	1200
29/07/2016	12000	12000	0	0	0	0	0	0	0	1200
01/08/2016	12000	12000	12000	12000	6180000	5	0	6090	515	1200
02/08/2016	12000	12000	0	0	0	0	1000	6290	0	1200
03/08/2016	12000	12000	0	0	0	0	1000	6240	0	1200
04/08/2016	12000	10200	10200	10200	5100000	1	500	7240	500	1020
05/08/2016	10200	11730	11730	11730	5865000	3	3500	1000	500	1173
09/08/2016	11730	12000	12000	12000	21120000	3	3500	7610	1760	1200
10/08/2016	12000	12000	0	0	0	0	500	7810	0	1200
11/08/2016	12000	12000	0	0	0	0	500	13310	0	1200
12/08/2016	12000	11730	11730	11730	7389900	3	0	5700	630	1173
15/08/2016	11730	11730	0	0	0	0	0	8860	0	1173
16/08/2016	11730	11730	0	0	0	0	0	5740	0	1173
17/08/2016	11730	11730	0	0	0	0	0	0	0	1173
18/08/2016	11730	11730	0	0	0	0	2000	6740	0	1173
19/08/2016	11730	11730	0	0	0	0	2000	1000	0	1173
22/08/2016	11730	11730	0	0	0	0	2000	4620	0	1173
23/07/2016	11730	11730	0	0	0	0	0	4620	0	1173
24/08/2016	11730	11730	0	0	0	0	0	4620	0	1173
25/08/2016	11730	11750	11750	11750	3877500	1	22	8163	330	1175
26/08/2016	11750	11750	11750	11750	235000	1	2	4223	20	1175
29/08/2016	11750	11750	0	0	0	0	2	6653	0	1175
30/08/2016	11750	11750	0	0	0	0	0	3273	0	1175
31/08/2016	11750	11750	0	0	0	0	0	3093	0	1175
01/09/2016	11750	11740	11750	11700	1828356500	14	0	10890	155610	1174
02/09/2016	11740	11740	11750	11740	33937500	3	12	10000	2890	1174
05/09/2016	11740	11740	11750	11700	1193500	2	10	11000	102	1174
06/09/2016	11740	11740	11750	11700	1193500	2	682	1000	102	1174
07/09/2016	11740	11740	11750	11700	1193500	2	580	4001	102	1174
08/09/2016	11740	11740	11700	11700	2340000	1	380	6501	200	1174
09/09/2016	11740	11740	11700	11700	4446000	2	0	5321	380	1174
13/09/2016	11740	11740	11700	11700	27144000	1	0	4884	2320	1174
14/09/2016	11740	11740	11700	11600	1884400	5	0	5052	162	1174
15/09/2016	11740	11740	11600	11600	2552000	1	280	1832	220	1174
16/09/2016	11740	11740	11700	11700	4680000	2	0	0	400	1174
19/09/2016	11740	11740	12000	11740	12220000	3	4	5210	1040	1174
20/09/2016	11740	11740	0	0	0	0	1004	8210	0	1174
