Date 	"Opening Price
(TZS)"	"Closing Price
(TZS)"	High (TZS)	"Low
(TZS)"	"Turnover
(TZS)
"	"Number of 
deals"	"Outstanding
shares bids"	"Outstanding
Offers"	"Number of 
share 
traded
"	"Market Cap 
(TZS) 
Billions"
07/09/2015	2900	2860	2900	2850	1690000	3	14736	4332	590	1430
08/09/2015	2860	2900	2900	2900	8824700	4	4329	0	3043	1450
09/09/2015	2900	2900	2900	2880	8226600	7	2582	2130	2840	1450
10/09/2015	2900	2890	2900	2880	16333300	7	2592	2280	5652	1445
11/09/2015	2890	2900	2900	2890	9337600	10	3859	1790	3225	1450
14/09/2015	2900	2900	2900	2900	13833000	11	3599	2650	4770	1450
15/09/2015	2900	2900	2900	2890	37485300	23	2663	1790	12926	1450
16/09/2015	2900	2900	2900	2900	4637100	15	1936	6560	1599	1450
17/09/2015	2900	2900	2900	2900	11136000	11	1776	52720	3840	1450
18/09/2015	2900	2900	2900	2900	88078800	19	20	52825	30372	1450
21/09/2015	2900	2860	2900	2800	5795200	5	3000	56447	2028	1430
	2860	2810	2860	2800	3086000	2	3750	56800	1100	1405
23/09/2015	2810	2870	2900	2860	5124500	6	6033	55015	1785	1435
25/09/2015	2870	2890	2900	2860	21090000	6	4054	5213	7300	1445
28/09/2015	2890	2900	2900	2900	185977000	7	2344	1793	64130	1450
29/09/2015	2900	2900	2900	2900	81872800	6	593	270	28232	1450
