Date 	"Opening Price
(TZS)"	"Closing Price
(TZS)"	High (TZS)	"Low
(TZS)"	"Turnover
(TZS)
"	"Number of 
deals"	"Outstanding
shares bids"	"Outstanding
Offers"	"Number of 
share 
traded
"	"Market Cap 
(TZS) 
Billions"
20/06/2017	4400	4400	4400	4260	996600	5	2008	9561	230	158.4
21/06/2017	4400	3800	4400	3800	20616800	8	2845	9819	5425	136.8
22/06/2017	3800	3800	4260	3800	251000	3	2830	9754	60	136.8
23/06/2017	3800	3800	0	0	0	0	2830	9554	0	136.8
28/06/2017	3800	3800	3800	3800	1672000	1	280	203	440	136.8
29/06/2017	3800	3800	3800	3800	3359200	4	2470	207	884	136.8
30/06/2017	3800	3800	0	0	0	0	3190	207	0	136.8
03/07/2017	3800	3800	3800	3800	201400	4	3620	200	53	136.8
04/07/2017	3800	3800	0	0	0	0	4620	201	0	136.8
05/07/2017	3800	3800	3900	3900	780000	1	4420	1	200	136.8
06/07/2017	3800	3800	3900	3800	32327000	10	3960	1	8485	136.8
10/07/2017	3800	3800	0	0	0	0	3960	201	0	136.8
11/07/2017	3800	3800	3800	3800	3382000	5	7070	204	890	136.8
12/07/2017	3800	3800	3800	3800	456000	1	7450	204	120	136.8
13/07/2017	3800	3800	3800	3800	15200	1	4951	200	4	136.8
14/07/2017	3800	3800	3800	3800	1687200	4	4605	200	444	136.8
17/07/2017	3800	3800	3800	3800	1539000	2	7310	1	405	136.8
18/07/2017	3800	3800	3800	3800	1710000	4	4210	10000	450	136.8
19/07/2017	3800	3800	0	0	0	0	6220	10000	0	136.8
20/07/2017	3800	3820	4000	3800	123937200	5	6532	10150	32442	137.52
21/07/2017	3820	3820	3820	3800	11409800	6	3441	200	3001	137.52
24/07/2017	3820	3820	4260	4260	42600	1	851	20140	10	137.52
25/07/2017	3820	3820	0	0	0	0	851	19950	0	137.52
26/07/2017	3820	3820	0	0	0	0	3979	30340	0	137.52
27/07/2017	3820	3820	0	0	0	0	3638	30340	0	137.52
28/07/2017	3820	3820	3820	3800	2829800	4	3236	30340	742	137.52
31/07/2017	3820	3820	0	0	0	0	266	10390	0	137.52
01/08/2017	3820	3820	3800	3800	1067800	5	1009	10550	281	137.52
02/08/2017	3820	3820	3800	3500	2855600	5	364	20000	802	137.52
03/08/2017	3820	3820	0	0	0	0	364	35450	0	137.52
04/08/2017	3820	3820	0	0	0	0	1315	35450	0	137.52
07/08/2017	3820	3820	3800	3500	573600	4	1237	35870	162	137.52
09/08/2017	3820	3820	3800	3800	1603600	2	875	15875	422	137.52
10/08/2017	3820	3820	3500	3500	87500	8	850	428	25	137.52
11/08/2017	3820	3820	3500	3500	1785000	3	0	3899	510	137.52
14/08/2017	3820	3820	3500	3500	1540000	1	1420	2363	440	137.52
15/08/2017	3820	3820	0	0	0	0	1420	12363	0	137.52
16/08/2017	3820	3820	3500	3500	1575000	3	970	41937	450	137.52
17/08/2017	3820	3820	3500	3500	3080000	2	100	42163	880	137.52
18/08/2017	3820	3820	3500	3500	805000	5	870	40003	230	137.52
21/08/2017	3820	3820	0	0	0	0	870	41933	0	137.52
22/08/2017	3820	3820	0	0	0	0	870	31933	0	137.52
23/08/2017	3820	3820	0	0	0	0	870	1933	0	137.52
24/08/2017	3820	3820	3500	3500	9450000	8	1390	54642	2700	137.52
25/08/2017	3820	3820	3800	3800	76000	1	6890	54620	20	137.52
28/08/2017	3820	3820	3500	3500	350000	1	6790	52711	100	137.52
29/08/2017	3820	3820	3500	3500	1400000	3	6790	52711	400	137.52
31/08/2017	3820	3820	3800	3800	2698000	1	9315	200	710	137.52
04/09/2017	3820	3820	3500	3500	1225000	2	10355	200	350	137.52
05/09/2017	3820	3820	3500	3500	4392500	7	9100	0	1255	137.52
06/09/2017	3820	3820	3500	3500	8120000	4	7780	0	2320	137.52
11/09/2017	3820	3820	0	0	0	0	66670	52000	0	137.52
13/09/2017	3820	3820	3500	3500	290500	2	67152	52000	83	137.52
14/09/2017	3820	3820	3500	3500	7000000	4	65152	0	2000	137.52
15/09/2017	3820	3820	0	0	0	0	60002	0	0	137.52
18/09/2017	3820	3820	0	0	0	0	60002	30000	0	137.52
19/09/2017	3820	3820	3500	3500	1967000	3	59440	30009	562	137.52
20/09/2017	3820	3820	3520	3500	4665200	5	58110	52005	1330	137.52
21/09/2017	3820	3820	0	0	0	0	58110	52005	0	137.52
22/09/2017	3820	3820	0	0	0	0	58110	52005	0	137.52
25/09/2017	3820	3820	0	0	0	0	58110	22004	0	137.52
26/09/2017	3820	3820	3520	3520	352000	1	58010	22004	100	137.52
27/09/2017	3820	3820	3500	3500	14000	1	56880	30000	4	137.52
28/09/2017	3820	3820	3500	3500	525000	1	57860	30000	150	137.52
29/09/2017	3820	3820	3520	3520	1056000	2	59060	30000	300	137.52
02/09/2017	3820	3820	0	0	0	0	59060	30000	0	137.52
03/09/2017	3820	3820	3520	3520	774400	1	58840	30001	220	137.52
04/10/2017	3820	3820	3800	3500	4803200	3	57890	1	1310	137.52
05/10/2017	3820	3500	3500	3500	27300000	1	50090	1	7800	126
06/10/2018	3500	3500	3520	3520	528000	1	52280	1	150	126
09/10/2017	3500	3500	3520	3520	316800	1	53350	14725	90	126
10/10/2017	3500	3500	3520	3520	105600	6	53320	14727	30	126
11/10/2017	3500	3500	3520	3520	11369600	2	50099	19731	3230	126
12/10/2017	3500	3500	0	0	0	0	50099	19731	0	126
13/10/2017	3500	3500	0	0	0	0	50099	19731	0	126
16/10/2017	3500	3500	0	0	0	0	48969	5011	0	126
17/10/2017	3500	3500	3500	3500	28371000	8	40913	5004	8106	126
18/10/2017	3500	3500	3500	3500	77112000	4	19880	0	22032	126
19/10/2017	3500	3500	0	0	0	0	1050	20000	0	126
20/10/2017	3500	3500	3500	3500	280000	2	20979	20000	80	126
23/10/2017	3500	3500	3500	3500	1547000	3	20537	20000	442	126
24/10/2017	3500	3500	0	0	0	0	20617	20000	0	126
25/10/2017	3500	3500	3520	3500	1548600	3	20005	20000	442	126
26/10/2017	3500	3500	3500	3500	2607500	4	19260	2	745	126
27/10/2017	3500	3500	3500	3500	67378500	11	0	5299	19251	126
30/10/2017	3500	3500	3500	3500	595000	1	0	5329	170	126
31/10/2017	3500	3500	0	0	0	0	0	5331	0	126
01/11/2017	3500	3500	3500	3500	35000	1	0	5321	10	126
02/11/2017	3500	3500	0	0	0	0	0	5395	0	
03/11/2017	3500	3500	3500	3500	19950000	4	0	6	5700	126
06/11/2017	3500	3500	0	0	0	0	0	717	0	126
07/11/2017	3500	3500	3500	3500	4025000	4	0	7	1150	126
08/11/2017	3500	3500	0	0	0	0	0	5006	0	126
09/11/2017	3500	3500	3500	3500	21000	2	3	5100	6	126
10/11/2017	3500	3500	3500	3500	10500	1	0	5545	3	126
13/11/2017	3500	3500	3480	3480	10909800	2	0	5545	3135	126
14/11/2017	3500	3500	3500	3500	1312500	3	0	5738	375	126
15/11/2017	3500	3500	0	0	0	0	0	738	0	126
16/11/2017	3500	3500	0	0	0	0	0	5738	0	126
17/11/2017	3500	3500	0	0	0	0	0	5773	0	126
20/11/2017	3500	3500	3500	3500	20790000	9	0	3	5940	126
23/11/2017	3500	3500	3500	3500	42000	5	20	2	12	126
22/11/2017	3500	3500	3500	3500	70000	1	0	3105	20	126
23/11/2017	3500	3500	0	0	0	0	0	4145	0	126
24/11/2017	3500	3500	0	0	0	0	0	4247	0	126
27/11/2017	3500	3500	3500	3500	668500	2	0	4996	191	126
28/11/2017	3500	3500	0	0	0	0	0	4995	0	126
29/11/2017	3500	3500	0	0	0	0	0	2082	0	126
30/11/2017	3500	3500	0	0	0	0	0	940	0	126
04/12/2017	3500	3500	0	0	0	0	0	772	0	126
05/12/2017	3500	3500	0	0	0	0	0	5355	0	126
06/12/2017	3500	3500	0	0	0	0	0	9375	0	126
07/12/2017	3500	3500	3500	3500	1575000	1	0	8928	450	126
08/12/2017	3500	3500	0	0	0	0	0	9370	0	126
11/12/2017	3500	3500	0	0	0	0	0	9048	0	126
12/12/2017	3500	3500	0	0	0	0	0	4765	0	126
13/12/2017	3500	3500	0	0	0	0	0	4205	0	126
14/12/2017	3500	3500	0	0	0	0	0	7738	0	126
15/12/2017	3500	3500	3500	3480	17491200	21	0	3681	5000	126
18/12/2017	3500	3500	0	0	0	0	0	3681	0	126
19/12/2017	3500	3500	3500	3500	70000	1	0	3661	20	126
20/12/2017	3500	3500	0	0	0	0	0	3661	0	126
21/12/2017	3500	3500	3500	3500	140000	1	0	1	40	126
22/12/2017	3500	3500	3500	3500	3185000	2	0	540	910	126
27/12/2017	3500	3500	0	0	0	0	0	3660	0	126
28/12/2017	3500	3500	0	0	0	0	0	3660	0	126
29/12/2017	3500	3500	0	0	0	0	0	5749	0	126
02/01/2018	3500	3500	3500	3500	35000	2	0	0	10	126
03/01/2018	3500	3760	3800	3500	215859000	33	0	2	57546	135.36
04/01/2018	3760	3760	0	0	0	0	0	2	0	135.36
05/01/2018	3760	3760	3500	3500	644000	3	2011	102	184	135.36
08/01/2018	3760	3760	3500	3500	350000	1	1911	2	100	135.36
09/01/2018	3760	3760	3500	3500	1225000	2	3751	2	350	135.36
10/01/2018	3760	3760	3500	3500	7000	2	3823	0	2	135.36
11/01/2018	3760	3760	3500	3500	3500000	1	2988	0	1000	135.36
15/01/2018	3760	3760	0	0	0	0	2428	0	0	135.36
16/01/2018	3760	3760	3500	3500	1064000	8	1594	0	304	135.36
17/01/2018	3760	3760	3500	3500	2310000	6	934	0	660	135.36
18/01/2018	3760	3500	3500	3500	176333500	6	12450	0	50381	126
19/01/2018	3500	3500	0	0	0	0	1900	0	0	126
22/01/2018	3500	3500	3500	3500	3115004600	4	0	3512	811370	126
23/01/2018	3500	3500	3500	3500	2170000	2	0	0	620	126
24/01/2018	3500	3500	3500	3500	17122000	4	0	0	4892	126
25/01/2018	3500	3500	3500	3500	1718500	3	580	2	491	126
26/01/2018	3500	3500	0	0	0	0	580	2	0	126
29/01/2018	3500	3500	3500	3500	357000	3	490	0	102	126
31/01/2018	3500	3840	3840	3500	2149478360	22	190	0	559766	138.24
01/02/2018	3840	3840	3840	3840	672000000	2	190	1	175000	138.24
02/02/2018	3840	3840	0	0	0	0	190	1	0	138.24
05/02/2018	3840	3840	0	0	0	0	1960	1	0	138.24
06/02/2018	3840	3840	3500	3500	1400000	3	2642	1	400	138.24
07/02/2018	3840	3840	3500	3500	3850000	3	5032	441	1100	138.24
08/02/2018	3840	3500	3500	3500	52608500	14	1	440	15031	126
09/02/2018	3500	3500	3500	3500	3500	1	0	1407	1	126
12/02/2018	3500	3500	3500	3500	1841945000	8	0	440	526270	126
13/02/2018	3500	3780	3800	3500	20840000	3	400	214624	5500	136.08
14/02/2018	3780	3780	0	0	0	0	400	214180	0	136.08
15/01/2018	3780	3540	3620	3500	761648400	5	1000	1220	214820	127.44
16/02/2018	3540	3540	3600	3600	5256000	3	1000	448	1460	127.44
19/02/2018	3540	3540	0	0	0	0	2200	451	0	127.44
20/02/2018	3540	3540	0	0	0	0	2200	451	0	127.44
21/02/2018	3540	3540	3500	3500	3220000	3	1280	448	920	127.44
22/02/2018	3540	3540	3500	3500	3500000	2	280	448	1000	127.44
23/02/2018	3540	3540	0	0	0	0	280	8	0	127.44
26/02/2018	3540	3540	0	0	0	0	310	8	0	127.44
27/02/2018	3540	3540	3500	3500	1190000	2	0	1004	340	127.44
28/02/2018	3540	3540	0	0	0	0	0	996	0	127.44
01/03/2018	3540	3540	0	0	0	0	0	1397	0	127.44
02/03/2018	3540	3540	0	0	0	0	0	1837	0	127.44
05/03/2018	3540	3540	0	0	0	0	0	1837	0	127.44
06/03/2018	3540	3540	0	0	0	0	0	1290	0	127.44
07/03/2018	3540	3540	0	0	0	0	0	5810	0	127.44
08/03/2018	3540	3540	3500	3500	280000	1	0	5849	80	127.44
12/03/2018	3540	3540	0	0	0	0	0	5841	0	127.44
13/03/2018	3540	3540	3500	3500	350000	1	0	6183	100	127.44
14/03/2018	3540	3540	0	0	0	0	5500	2653	0	127.44
15/03/2018	3540	3540	3400	3240	2386000	5	5070	3548	722	127.44
16/03/2018	3540	3540	0	0	0	0	5070	3548	0	127.44
19/03/2018	3540	3540	0	0	0	0	5070	3226	0	127.44
20/03/2018	3540	3540	3260	3260	2914440	2	5070	2946	894	127.44
21/03/2018	3540	3540	3360	3360	1344000	1	0	2056	400	127.44
22/03/2018	3540	3540	3260	3260	1437660	2	7670	1082	441	127.44
23/03/2018	3540	3540	0	0	0	0	7670	1978	0	127.44
26/03/2018	3540	3540	3260	3260	1467000	1	7220	2403	450	127.44
28/03/2018	3540	3540	3260	3260	2744920	4	8460	1765	842	127.44
29/03/2018	3540	3540	0	0	0	0	2280	2105	0	127.44
03/04/2018	3540	3540	3300	3300	1452000	2	1840	786	440	127.44
04/04/2018	3540	3540	3300	3260	10988920	6	0	1679	3330	127.44
03/04/2016	3540	3540	3400	3400	408000	2	20	1762	120	127.44
06/04/2018	3540	3540	3400	3400	408000	3	0	2968	120	127.44
09/04/2018	3540	3540	3380	3300	77660	3	2	2945	23	127.44
10/04/2018	3540	3540	3400	3380	4037600	3	9892	1755	1190	127.44
11/04/2018	3540	3540	3400	3380	2060280	3	11314	2699	606	127.44
12/04/2018	3540	3540	3400	3400	3400000	1	0	0	1000	127.44
13/04/2018	3540	3540	3400	3400	4114000	5	9104	1450	1210	127.44
16/04/2018	3540	3540	3400	3400	2590800	3	8344	1579	762	127.44
17/04/2018	3540	3540	0	0	0	0	2024	2019	0	127.44
18/04/2018	3540	3540	3380	3380	135200	1	0	2222	40	127.44
19/04/2018	3540	3540	3400	3400	3284400	5	6160	1389	966	127.44
20/04/2018	3540	3540	0	0	0	0	6160	889	0	127.44
23/04/2018	3540	3540	3400	3260	11660400	2	5130	941	3530	127.44
24/04/2018	3540	3540	3500	3500	3290000	3	11190	1	940	127.44
25/04/2018	3540	3540	0	0	0	0	11610	1047	0	127.44
27/04/2018	3540	3540	0	0	0	0	6550	1047	0	127.44
30/04/2018	3540	3540	0	0	0	0	6490	449	0	127.44
02/05/2018	3540	3540	0	0	0	0	6490	0	0	127.44
03/05/2018	3540	3540	3520	3520	7708800	2	6490	50	2190	127.44
04/05/2018	3540	3540	3520	3520	1548800	2	6158	50	440	127.44
07/05/2018	3540	3540	3520	3520	28160	2	90	51	8	127.44
08/05/2018	3540	3540	3520	3520	316800	2	10	1880	90	127.44
09/05/2018	3540	3540	3520	3500	385200	3	10	1870	110	127.44
10/05/2018	3540	3540	3500	3500	8225000	5	8260	453	2350	127.44
11/05/2018	3540	3540	0	0	0	0	8260	453	0	127.44
14/05/2018	3540	3540	0	0	0	0	8260	452	0	127.44
15/05/2018	3540	3520	3520	3500	40691140	3	0	10	11560	126.72
16/05/2018	3520	3520	3500	3500	1155000	2	0	2800	330	126.72
17/05/2018	3520	3520	3520	3500	10678200	7	8406	704	3050	126.72
18/05/2018	3520	3520	3400	3400	1502800	2	7964	704	442	126.72
21/05/2018	3520	3520	3400	3400	2040000	1	7364	704	600	126.72
22/05/2018	3520	3520	0	0	0	0	7364	704	0	126.72
23/05/2018	3520	3520	3400	3400	1543600	2	6910	704	454	126.72
24/05/2018	3520	3520	0	0	0	0	0	0	0	126.72
25/05/2018	3520	3520	0	0	0	0	0	920	0	126.72
28/05/2018	3520	3520	0	0	0	0	0	920	0	126.72
29/05/2018	3520	3520	0	0	0	0	0	1120	0	126.72
30/05/2018	3520	3500	3500	3500	422835000	3	0	1122	120810	126
31/05/2018	3500	3500	3460	3460	3183200	1	1080	202	920	126
01/06/2018	3500	3500	0	0	0	0	1080	202	0	126
04/06/2018	3500	3500	3460	3460	3460000	1	80	202	1000	126
05/06/2018	3500	3500	0	0	0	0	80	2	0	126
06/06/2018	3500	3500	3460	3460	276800	1	0	322	80	126
07/06/2018	3500	3500	3460	3460	346000	1	0	220	100	126
08/06/2018	3500	3500	0	0	0	0	0	220	0	126
11/06/2018	3500	3500	0	0	0	0	864	660	0	126
12/06/2018	3500	3500	3400	3400	2114800	5	242	440	622	126
13/06/2018	3500	3500	3500	3480	316881200	2	9702	0	90540	126
14/06/2018	3500	3500	3400	3400	822800	2	0	501	242	126
18/06/2018	3500	3500	3400	3400	1883600	8	5410	0	554	126
19/06/2018	3500	3500	3400	3400	68000	1	5390	2	20	126
20/06/2018	3500	3500	3400	3400	74800	2	5383	0	22	126
