Date 	"Opening Price
(TZS)"	"Closing Price
(TZS)"	High (TZS)	"Low
(TZS)"	"Turnover
(TZS)
"	"Number of 
deals"	"Outstanding
shares bids"	"Outstanding
Offers"	"Number of 
share 
traded
"	"Market Cap 
(TZS) 
Billions"
13/12/2016	13000	13000	13000	12400	1368100000	11	0	36810	105310	3834.07
14/12/2016	13000	12000	13000	11500	1541464000	20	1600	39630	128436	3539.14
15/11/2016	12000	12000	12000	12000	2099280000	14	2500	9700	174940	3539.14
16/12/2016	12000	12000	0	0	0	0	2500	10090	0	3539.14
19/12/2016	12000	12000	11900	11900	595000	5	2504	10640	50	3539.14
20/12/2016	12000	12000	10600	10600	954000	2	5089	3330	90	3539.14
21/12/2016	12000	12000	10700	10600	1857267000	7	4579	2650	154831	3539.14
22/12/2016	12000	12000	10700	10700	2675000	2	2259	4830	250	3539.14
23/12/2016	12000	12000	12000	11900	1633085000	19	3459	30040	136100	3539.14
27/12/2016	12000	12000	12000	12000	120000	1	3455	31030	10	3539.14
28/12/2016	12000	12000	0	0	0	0	3455	31250	0	3539.14
29/12/2016	12000	12000	12000	12000	1423200000	10	3455	29565	118600	3539.14
30/12/2016	12000	12000	11800	11800	5687718000	5	2387	503	482010	3539.14
03/01/2017	12000	12000	0	0	0	0	2500	10090	0	3539.14
04/01/2017	11400	11400	11000	11000	2280550000	2	2	16009	200050	3362.18
05/01/2017	11400	11400	11400	11300	5783568600	27	172	498	507336	3362.18
06/01/2017	11400	11400	11400	11400	2280000	1	2170	560	200	3362.18
09/01/2017	11400	11400	11400	11000	67377000	10	2200	480	5960	3362.18
10/01/2017	11400	11400	11600	11400	748594000	13	10370	30048	65460	3362.18
11/01/2017	11400	11900	12000	11000	411581400	18	2430	30040	34432	3509.65
13/01/2017	11900	11400	11400	11400	4176618000	8	295	81493	366370	3362.18
16/01/2017	11400	11400	11400	11000	175794000	8	2025	81513	15430	3362.18
17/01/2017	11400	11400	11400	11000	129053600	17	2054	81510	11324	3362.18
18/01/2017	11400	11400	11000	11000	1144000	3	2050	101144	104	3362.18
19/01/2017	11400	11400	11000	10000	318841000	8	1890	118893	29261	3362.18
20/01/2017	11400	11400	10000	10000	2000000	1	2190	68223	200	3362.18
23/01/2017	11400	11400	10000	10000	21900000	4	2300	37803	2190	3362.18
24/01/2017	11400	11400	11000	9700	11668000	6	1190	89184	1202	3362.18
25/01/2017	11400	11400	9700	9700	10670000	3	6090	73363	1100	3362.18
26/01/2016	11400	11400	10000	9700	192710000	12	0	55893	19290	3362.18
27/01/2017	11400	11400	10000	10000	57000000	4	100	55362	5700	3362.18
30/01/2017	11400	11400	10000	9700	100287300	8	10198	52733	10029	3362.18
31/01/2017	11400	11400	10000	10000	232870000	6	25101	1290	23287	3362.18
01/02/2017	11400	11400	10000	10000	19610000	5	43141	1080	1961	3362.18
02/02/2017	11400	11400	10200	10200	4080000	5	44147	920	400	3362.18
03/02/2017	11400	10200	10200	10000	362991800	9	25101	1130	35609	3008.27
06/02/2017	10200	10200	10000	10000	200000000	2	40100	650	20000	3008.27
07/02/2017	10200	10200	10100	10000	38046400	7	54418	500	3774	3008.27
08/02/2017	10200	10200	10000	10000	4000000	2	54018	1000	400	3008.27
09/02/2017	10200	10200	10200	10000	6018000	3	94474	1160	600	3008.27
10/02/2017	10200	10200	10200	10200	11322000	3	101005	500	1110	3008.27
13/02/2017	10200	10200	10200	10000	9762000	2	100045	590	960	3008.27
14/02/2017	10200	10200	10200	10000	14200000	2	85619	550	1400	3008.27
15/02/2017	10200	10200	10200	10200	3060000	1	99567	50	300	3008.27
16/02/2017	10200	10200	10200	10200	26968800	5	165148	59356	2644	3008.27
17/02/2017	10200	10200	10500	10400	21325000	2	163228	59300	2050	3008.27
20/02/2017	10200	10200	10600	10500	33957000	8	160308	60300	3230	3008.27
21/02/2017	10200	10800	11500	10500	7885581000	26	136848	4303	719766	3185.23
22/02/2017	10800	10800	11000	10500	78131500	3	121910	28800	7103	3185.23
23/02/2017	10800	10800	11000	11000	41250000	5	26478	1300	3750	3185.23
24/02/2017	10800	11500	11500	11000	480080000	4	172328	0	41800	3391.68
27/02/2017	11500	11500	11500	11500	11500000	7	76448	25000	1000	3391.68
28/02/2017	11500	11500	11500	11000	7605000	2	25120	31626	670	3391.68
01/03/2017	11500	11500	11500	11000	2020000	2	121464	46546	180	3391.68
02/03/2017	11500	11500	11500	11000	574750000	6	101464	3146	50000	3391.68
03/03/2017	11500	11500	11500	10500	75551000	7	125628	1066	6630	3391.68
06/03/2017	11500	11500	11500	11500	61410000	9	125638	1066	5340	3391.68
07/03/2017	11500	11500	0	0	0	0	125638	500	0	3391.68
08/03/2017	11500	11500	11500	11500	130295000	8	29190	0	11330	3391.68
09/03/2017	11500	11500	11500	11500	35305000	4	120880	0	3070	3391.68
10/03/2017	11500	11500	11500	11500	259992000	10	96360	30439	22608	3391.68
13/03/2017	11500	12000	12000	12000	640788000	10	101470	1500	53399	3539.14
14/03/2017	12000	12000	11000	11000	1100000	1	101470	30100	100	3539.14
15/03/2017	12000	12000	12000	11000	19124386000	32	101470	0	1593726	3539.14
16/03/2017	12000	12000	12000	12000	5850132000	7	5120	7714	487511	3539.14
17/03/2017	12000	12000	12000	12000	6164160000	18	91470	0	513680	3539.14
20/03/2017	12000	12000	12000	12000	222000000	3	86350	31350	18500	3539.14
21/03/2017	12000	12000	12000	12000	2291160000	3	86470	31357	190930	3539.14
22/03/2017	12000	12000	12000	12000	40440000	10	86850	31350	3370	3539.14
23/03/2017	12000	12000	12000	12000	190272000	7	86850	294	15856	3539.14
24/03/2017	12000	12000	12000	12000	289320000	11	500	50	24110	3539.14
27/03/2017	12000	12000	12000	12000	1524000000	8	86850	0	127000	3539.14
28/03/2017	12000	12000	12000	12000	170520000	4	500	9	14210	3539.14
29/03/2017	12000	12000	10300	10300	7210000	2	29800	200	700	3539.14
30/03/2017	12000	12000	12000	11500	67150000	5	50100	0	5600	3539.14
31/03/2017	12000	12000	11500	11500	1150000	1	50000	600	100	3539.14
03/04/2017	12000	12000	12000	11500	51900000	11	49400	0	4350	3539.14
04/04/2017	12000	12000	12000	12000	1313364000	8	49400	17100	109447	3539.14
05/04/2017	12000	12000	12000	12000	12294552000	16	5400	0	1024546	3539.14
06/04/2017	12000	12000	0	0	0	0	10000	2150	0	3539.14
10/04/2017	12000	12000	12000	10500	1514148000	12	12200	2009	126204	3539.14
11/04/2017	12000	12000	10500	10500	12264000	4	11040	2609	1168	3539.14
12/04/2017	12000	12000	12000	10500	12861000	4	8030	4546	1073	3539.14
18/04/2017	12000	12000	0	0	0	0	3000	23340	0	3539.14
19/04/2017	12000	12000	12000	11000	274588000	9	3000	12790	22993	3539.14
20/04/2017	12000	12000	10300	10200	34514000	5	19820	3380	3380	3539.14
21/04/2017	12000	12000	11500	10300	2599000	3	19590	3330	250	3539.14
24/04/2017	12000	12000	10400	10300	243399400	12	48850	3830	23416	3539.14
25/04/2017	12000	12000	10300	10300	13111900	4	47580	2780	1273	3539.14
27/04/2017	12000	12000	10300	10300	11330000	5	18900	5090	1100	3539.14
28/04/2017	12000	11300	11500	10300	2466526000	13	28700	1370	216101	3332.69
02/05/2017	11300	11500	11500	11000	4719000000	9	32000	17121	410550	3391.68
03/05/2017	11500	11500	0	0	1150000000	1	0	18268	100000	3391.68
04/05/2017	11500	11500	0	0	0	0	0	18718	0	3391.68
05/05/2017	11500	11500	11500	11500	6325000	1	0	20748	550	3391.68
08/05/2017	11500	11500	11500	11500	6509000	3	20	21482	566	3391.68
09/05/2017	11500	11000	11000	10200	1105013000	12	0	12466	100490	3244.21
10/05/2017	11000	11000	0	0	0	0	0	12516	0	3244.21
11/05/2017	11000	11000	10300	10300	10815000	3	0	12216	1050	3244.21
12/05/2017	11000	11000	11000	10900	6768147000	10	0	10294	615287	3244.21
15/05/2017	11000	11000	10000	10000	3300000	1	20	9994	330	3244.21
16/05/2017	11000	11000	10300	10300	25132000	6	20	1870	2440	3244.21
17/05/2017	11000	11000	10300	10300	12051000	4	20	1570	1170	3244.21
18/05/2017	11000	11000	11000	10900	241995000	8	20	9160	22000	3244.21
19/05/2017	11000	10500	10500	10300	7510711000	14	50	16510	715370	3096.75
22/05/2017	10500	10500	11000	10300	1777855000	16	50000	19780	169400	3096.75
23/05/2017	10500	10500	0	0	0	0	0	19457	0	3096.75
24/05/2017	10500	10500	10300	10300	968200	10	21	19817	94	3096.75
25/05/2017	10500	10500	11000	10300	245945000	11	2140	105	22382	3096.75
26/05/2017	10500	10500	0	0	0	0	2140	455	0	3096.75
29/05/2017	10500	10500	10500	10500	71925000	3	2140	455	6850	3096.75
30/05/2017	10500	11000	11000	11000	413875000	11	2040	1890	37625	3244.21
31/05/2017	11000	11000	11500	11000	17660000	9	1539	2970	1600	3244.21
01/06/2017	11000	11000	11000	10800	762000	2	6	3370	70	3244.21
02/06/2017	11000	11000	11500	11000	5190000	2	4	3060	460	3244.21
05/06/2017	11000	11000	11000	11000	220000	2	4	5830	20	3244.21
06/06/2017	11000	11000	11000	11000	157190000	13	4034	2280	14290	3244.21
07/06/2017	11000	11000	11000	11000	2717000	5	4	2161	247	3244.21
08/06/2017	11000	11000	11000	10500	132021500	21	3	1890	12002	3244.21
09/06/2017	11000	11000	11000	11000	37180000	4	1030	2874	3380	3244.21
12/06/2017	11000	11000	0	0	0	0	2060	3020	0	3244.21
13/06/2017	11000	11000	11000	11000	27709000	3	2060	5360	2519	3244.21
14/06/2017	11000	11000	12000	11000	80097000	18	16440	3	7157	3244.21
15/06/2017	11000	12300	12500	11000	2048988000	7	2270	1	164422	3627.62
16/06/2017	12300	12300	13500	11000	47206667500	11	1240	5610	3497002	3627.62
19/06/2017	12300	12300	12500	11100	155998600	10	5210	5612	12480	3627.62
20/06/2017	12300	12300	12500	12500	7373925000	10	15460	10612	546370	3627.62
21/06/2017	12300	12300	12500	12500	73750000	5	20070	4252	5900	3627.62
22/06/2017	12300	12300	0	0	0	0	21400	4486	0	3627.62
23/06/2017	12300	13400	13500	12500	6547656500	16	15280	4	485473	3952.04
28/06/2017	13400	13400	13000	12500	20560000	6	7640	310	1620	3952.04
29/06/2017	13400	13400	13000	12500	6075000	4	10360	3326	470	3952.04
30/06/2017	13400	13400	12500	12500	6250000	3	12960	20766	500	3952.04
03/07/2017	13400	13400	13000	12500	167688000	20	0	6750	13406	3952.04
04/07/2017	13400	13000	13000	12500	2379570000	15	0	1845	183145	3834.07
05/07/2017	13000	13000	13000	12500	714240000	13	100	4600	54955	3834.07
06/07/2017	13000	13000	12500	12500	5500000	9	120	5090	440	3834.07
10/07/2017	13000	13000	12500	12500	5250000	3	0	8922	420	3834.07
11/07/2017	13000	13000	13000	12500	327047000	18	0	100	25201	3834.07
12/07/2017	13000	13000	0	0	0	0	1000	6958	0	3834.07
13/07/2017	13000	13000	0	0	0	0	1000	10008	0	3834.07
14/07/2017	13000	13000	0	0	0	0	1000	22218	0	3834.07
17/07/2017	13000	13000	13000	12500	847430000	16	1010	35518	65210	3834.07
18/07/2017	13000	13000	13000	12500	107003300	13	1010	32340	8399	3834.07
19/07/2017	13000	13000	13500	12500	290536000	8	710	12211	21600	3834.07
20/07/2017	13000	13000	13000	12700	153277000	11	965	35506	11791	3834.07
21/07/2017	13000	13000	12500	12500	10000000	2	8258	35556	800	3834.07
24/07/2017	13000	13000	13000	13000	163410000	4	8248	23346	12570	3834.07
25/07/2017	13000	13000	13000	13000	74360000	2	8248	23346	5720	3834.07
26/07/2017	13000	13000	13000	12600	477805800	6	7578	1114	36755	3834.07
27/07/2017	13000	13000	13000	13000	152776000	6	7427	12260	11752	3834.07
28/07/2017	13000	13000	13000	13000	1939041000	11	54	12210	149157	3834.07
31/07/2017	13000	13000	12700	12700	24765000	5	4400	12714	1950	3834.07
01/08/2017	13000	13000	13000	12700	433067000	12	4350	12210	33314	3834.07
02/08/2017	13000	13000	13000	13000	3262610000	11	4350	15220	250970	3834.07
03/08/2017	13000	13000	13000	13000	125840000	2	4350	3611	9680	3834.07
04/08/2017	13000	13000	13000	12700	3190000	2	4155	3661	250	3834.07
07/08/2017	13000	12500	13000	12500	398218000	6	7705	3611	31851	3686.61
09/08/2017	12500	12500	12800	12800	2560000	2	5	4316	200	3686.61
10/08/2017	12500	13000	13000	13000	2521545000	12	55081	2	193965	3834.07
11/08/2017	13000	13000	13000	13000	3900000	4	2001	3	300	3834.07
14/08/2017	13000	13000	13000	12800	709690000	10	57070	22000	54592	3834.07
15/08/2017	13000	13000	13000	13000	246610000	7	57070	0	18970	3834.07
16/08/2017	13000	13000	13000	13000	11700000	4	156170	12210	900	3834.07
17/08/2017	13000	13000	13000	13000	35750000	3	151450	12210	2750	3834.07
18/08/2017	13000	13000	13000	13000	12090000	6	54870	12210	930	3834.07
21/08/2017	13000	13200	13300	13000	4710553200	9	0	12410	355546	3893.06
22/08/2017	13200	13300	13300	13000	455997000	9	7650	12210	34290	3922.55
23/08/2017	13300	13300	13300	13300	537905200	19	6650	3	40444	3922.55
24/08/2017	13300	13300	13300	13000	29895000	6	6550	12215	2250	3922.55
25/08/2017	13300	13300	13300	13300	34048000	8	6550	12214	2560	3922.55
28/08/2017	13300	13300	13000	13000	10790000	2	5720	13514	830	3922.55
29/08/2017	13300	13300	13500	13200	184270000	6	5300	54	13660	3922.55
31/08/2017	13300	13300	13000	13000	2600000	1	5100	0	200	3922.55
04/09/2017	13300	13300	13300	13000	19452000	7	4860	2405	1473	3922.55
05/09/2017	13300	13300	13300	13300	279832000	3	120	790	21040	3922.55
06/09/2017	13300	13300	13000	13000	47320000	4	1120	800	3640	3922.55
11/09/2017	13300	13300	13000	13000	3873745000	7	0	0	291460	3922.55
13/09/2017	13300	13300	13300	13000	745042500	10	2	8000	56025	3922.55
14/09/2017	13300	13300	13300	13000	57083000	3	0	8705	4292	3922.55
15/09/2017	13300	13300	0	0	0	0	0	10355	0	3922.55
18/09/2017	13300	13300	13300	13200	35145000	4	0	8705	2650	3922.55
19/09/2017	13300	13300	13300	13200	310248100	16	20	20000	23327	3922.55
20/09/2017	13300	13400	13500	13300	15344656000	20	20	0	1138720	3952.04
21/09/2017	13400	13400	13300	13300	37636700000	4	0	730	2787904	3952.04
22/09/2017	13400	13400	0	0	0	0	0	4530	0	3952.04
25/09/2017	13400	13400	0	0	0	0	0	11341	0	3952.04
26/09/2017	13400	13400	0	0	0	0	0	15739	0	3952.04
27/09/2017	13400	13400	0	0	0	0	0	16219	0	3952.04
28/09/2017	13400	13300	13300	13200	921640000	20	0	10545	69300	3922.55
29/09/2017	13300	13300	0	0	0	0	0	11545	0	3922.55
02/09/2017	13300	13300	13300	13300	4628400	3	0	8882	348	3922.55
03/09/2017	13300	13300	0	0	0	0	0	11036	0	3922.55
04/10/2017	13300	13300	13000	13000	328640000	6	0	11206	25280	3922.55
05/10/2017	13300	13400	13400	13200	812260000	21	0	5156	60760	3952.04
06/10/2017	13400	13400	0	0	0	0	0	6067	0	3952.04
09/10/2017	13400	13400	13000	13000	48230000	3	3000	6061	3710	3952.04
10/10/2017	13400	13400	13400	13200	28858000	11	685	600	2165	3952.04
11/10/2017	13400	13500	13500	13500	557226000	19	529	21030	41276	3981.53
12/10/2017	13500	13500	13500	13400	5395000	4	207	23200	402	3981.53
13/10/2017	13500	13500	13300	13300	29164764400	21	257	21035	2088665	3981.53
16/10/2017	13500	13900	13900	13900	20358900100	11	407	21030	1457330	4099.51
17/10/2017	13900	13900	13200	13200	26400	1	200	1230	2	4099.51
18/10/2017	13900	13900	13800	13800	2760000	1	405	21050	200	4099.51
19/10/2017	13900	13900	13500	13300	5390000	3	55	7000	400	4099.51
20/10/2017	13900	13900	0	0	0	0	35	26850	0	4099.51
23/10/2017	13900	13900	13100	13100	786000	3	5	28290	60	4099.51
24/10/2017	13900	13900	13500	13100	93509500	14	20365	23050	7085	4099.51
25/10/2017	13900	13900	13200	13200	267960000	4	299	2870	20300	4099.51
26/10/2017	13900	13900	13300	13200	12541000	3	79	3250	950	4099.51
27/10/2017	13900	13900	13300	13200	19407057100	7	54770	1990	1396239	4099.51
30/10/2017	13900	13200	13200	13200	805266000	7	73	2390	61005	3893.06
31/10/2017	13200	13200	13300	13200	75944600	9	0	70	5753	3893.06
01/11/2017	13200	13200	0	0	0	0	65	900	0	3893.06
02/11/2017	13200	13200	13200	13200	792000	1	5	2910	60	
03/11/2017	13200	13200	13200	13200	66000	1	0	3623	5	3893.06
06/11/2017	13200	13200	13200	13200	2943600	3	0	3835	223	3893.06
07/11/2017	13200	13200	13200	13200	38821200	12	100	1900	2941	3893.06
08/11/2017	13200	13200	13200	13200	2640000	2	0	2000	200	3893.06
09/11/2017	13200	13300	13300	13200	80095559800	21	7	9	5933526	3922.55
10/11/2017	13300	13300	13500	13500	5151640500	6	7	9	381603	3922.55
13/11/2017	13300	13300	0	0	0	0	7	11580	0	3922.55
14/11/2017	13300	13300	13300	13200	132100	3	1	14620	10	3922.55
15/11/2017	13300	13300	13300	13200	1852000	3	5001	14680	140	3922.55
16/11/2017	13300	13300	0	0	0	0	5001	15230	0	3922.55
17/11/2017	13300	13300	13200	13200	51480000	7	5011	13650	3900	3922.55
20/11/2017	13300	13300	13200	13200	224400000	15	5000	600	17000	3922.55
23/11/2017	13300	13300	13200	13200	5425200	4	5033	554	411	3922.55
22/11/2017	13300	13300	0	0	0	0	33	804	0	3922.55
23/11/2017	13300	13300	13200	13200	174900000	10	33	604	13250	3922.55
24/11/2017	13300	13300	13300	13200	967967600	10	33	1000	72790	3922.55
27/11/2017	13300	13300	13300	13200	514200000	8	33	1769	38700	3922.55
28/11/2017	13300	13300	13300	13300	1283503200	16	100	1005	96504	3922.55
29/11/2017	13300	13300	13200	13200	342012000	6	70	1505	25910	3922.55
30/11/2017	13300	13200	13200	13200	804064800	3	70	2115	60914	3893.06
04/12/2017	13200	13200	13200	13200	1172886000	8	70	6960	88855	3893.06
05/12/2017	13200	13200	13300	13300	133492100	9	70	102	10037	3893.06
06/12/2017	13200	13200	13100	13100	655000	1	0	852	50	3893.06
07/12/2017	13200	13500	13500	13300	882074600	11	20	109	65350	3981.53
08/12/2017	13500	13500	13500	13400	139380000	6	20	209	10400	3981.53
11/12/2017	13500	13500	13500	13500	20925000	4	920	109	1550	3981.53
12/12/2017	13500	13500	13600	13500	15378335600	14	1340	7	1139131	3981.53
13/12/2017	13500	13500	13600	13600	2992000	4	1120	1417	220	3981.53
14/12/2017	13500	13500	13200	13200	1320000	1	1000	2217	100	3983.26
15/12/2017	13500	13500	0	0	0	0	1000	2617	0	3983.26
18/12/2017	13500	13500	13600	13200	76776000	13	1000	2007	5660	3983.26
19/12/2017	13500	13600	13600	13200	2723888300	6	10810	2000	200317	4012.76
20/12/2017	13600	13600	14000	13600	2112854000	14	1030	0	154141	4012.76
21/12/2017	13600	14000	14000	14000	622020000	4	1030	0	44430	4130.78
22/12/2017	14000	14000	0	0	0	0	2030	4673	0	4130.78
27/12/2017	14000	14000	0	0	0	0	1172	8308	0	4130.78
28/12/2017	14000	14000	13500	13500	3240000	3	1000	9834	240	4130.78
29/12/2017	14000	14000	13500	12000	277602000	14	19750	585	20602	4130.78
02/01/2018	14000	14000	13500	13500	102465000	5	0	0	7590	4130.78
03/01/2018	14000	14000	13600	13500	1634028900	13	838	36	120983	4130.78
04/01/2018	14000	14000	13600	13500	110150000	4	680	536	8100	4130.78
05/01/2018	14000	14000	13500	13500	60088500	8	690	956	4451	4130.78
08/01/2018	14000	14000	13500	13500	135000	1	680	1778	10	4130.78
09/01/2018	14000	14000	0	0	0	0	10	1878	0	4130.78
10/01/2018	14000	14000	13500	13500	27000	1	15	3130	2	4130.78
11/01/2018	14000	14000	13500	13500	810000	3	5	2720	60	4130.78
15/01/2018	14000	14000	13600	13500	126970500	13	27	600	9383	4130.78
16/01/2018	14000	14000	14000	13500	1076244000	13	1310	0	76876	4130.78
17/01/2018	14000	14000	13500	13500	1552500	6	2047	36	115	4130.78
18/01/2018	14000	14000	13500	13500	2025000	3	1994	36	150	4130.78
19/01/2018	14000	14000	13500	13500	8356500	7	1375	36	619	4130.78
22/01/2018	14000	13600	13600	13500	804639800	18	1251	36	59167	4012.76
23/01/2018	13600	13600	14000	13500	29567422300	17	0	0	2112064	4012.76
24/01/2018	13600	14000	14000	14000	9800000000	4	2786	1440	700000	4130.78
25/01/2018	14000	14000	14000	14000	499030000	5	2761	250	35645	4130.78
26/01/2018	14000	14000	14000	14000	113400000	3	2753	430	8100	4130.78
29/01/2018	14000	14000	14000	14000	43218000	5	2768	550	3087	4130.78
31/01/2018	14000	14000	14000	13500	138500	2	15	790	10	4130.78
01/02/2018	14000	14000	13500	13500	810000	4	1273	880	60	4130.78
02/02/2018	14000	14000	13600	13500	108490000	5	1273	500	7980	4130.78
05/02/2018	14000	14000	13500	13500	13500	1	1308	2600	1	4130.78
06/02/2018	14000	14000	14000	13500	245690000	9	1566	257	17560	4130.78
07/02/2018	14000	14000	0	0	0	0	4206	243	0	4130.78
08/02/2018	14000	14000	14000	14000	4480000	2	3136	493	320	4130.78
09/02/2018	14000	14000	14000	14000	383684000	7	310	287	27406	4130.78
12/02/2018	14000	14000	0	0	0	0	310	4167	0	4130.78
13/02/2018	14000	14000	14000	13500	140270000	14	3250	3566	10030	4130.78
14/02/2018	14000	14000	14000	14000	362880000	7	1250	15960	25920	4130.78
15/01/2018	14000	14000	14000	14000	211820000	3	1340	3380	15130	4130.78
16/02/2018	14000	14000	14000	14000	615440000	13	1250	3560	43960	4130.78
19/02/2018	14000	14000	14000	14000	1960000	3	1290	590	140	4130.78
20/02/2018	14000	14000	14000	14000	53060000	6	51	180	3790	4130.78
21/02/2018	14000	14000	14000	14000	10640000	2	1291	180	760	4130.78
22/02/2018	14000	14000	14100	14000	508076000	4	251	180	36280	4130.78
23/02/2018	14000	14000	14100	14100	114506100	4	240	100	8121	4130.78
26/02/2018	14000	14000	0	0	0	0	1250	830	0	4130.78
27/02/2018	14000	14000	0	0	0	0	1250	2226	0	4130.78
28/02/2018	14000	14000	14000	13500	93919000	15	1251	150	6718	4130.78
01/03/2018	14000	14000	14000	13600	190900000	8	1252	150	13636	4130.78
02/03/2018	14000	14000	14000	14000	56980000	6	1252	152	4070	4130.78
05/03/2018	14000	14000	14000	13200	412000	2	1242	52	30	4130.78
06/03/2018	14000	14000	14000	14000	14840000	8	47	0	1060	4130.78
07/03/2018	14000	14000	14000	14000	42000000	1	46	0	3000	4130.78
08/03/2018	14000	14000	14000	14000	36820000	6	1285	0	2630	4130.78
12/03/2018	14000	14000	14000	13500	68060000	4	1279	190	5040	4130.78
13/03/2018	14000	14000	14000	13500	61594000	12	1353	504	4406	4130.78
14/03/2018	14000	14000	14000	14000	560000	1	1313	844	40	4130.78
15/03/2018	14000	14000	14000	14000	31696000	9	73	130	2264	4130.78
16/03/2018	14000	14000	0	0	0	0	1280	330	0	4130.78
19/03/2018	14000	14000	14000	14000	771862000	8	1280	130	55133	4130.78
20/03/2018	14000	14000	14000	14000	76300000	5	7240	130	5450	4130.78
21/03/2018	14000	14000	0	0	0	0	7240	100	0	4130.78
22/03/2018	14000	14000	15000	14000	195770000	4	8960	0	13820	4130.78
23/03/2018	14000	14000	14200	14000	9200000	2	26000	0	650	4130.78
26/03/2018	14000	14000	14500	14500	29580000	7	75269	1000	2040	4130.78
28/03/2018	14000	14000	15000	15000	4500000	3	90611	10105	300	4130.78
29/03/2018	14000	15500	15500	15000	6139142000	9	1411	10500	396075	4573.37
03/04/2018	15500	15500	15000	15000	450000	1	2	1650	30	4573.37
04/04/2018	15500	15500	0	0	0	0	1171	8460	0	4573.37
03/04/2016	15500	15500	15000	15000	1950000	1	1171	8380	130	4573.37
06/04/2018	15500	15500	15000	14000	730000	2	1119	14017	52	4573.37
09/04/2018	15500	15500	14500	14500	580000	2	1123	16577	40	4573.37
10/04/2018	15500	15500	14500	14500	2967427500	9	1123	15717	191625	4573.37
11/04/2018	15500	15500	15000	14500	90058000	8	0	4117	6004	4573.37
12/04/2018	15500	15500	14500	14500	435000	1	0	207	30	4573.37
13/04/2018	15500	15500	14500	14500	638000	3	11599	22110	44	4573.37
16/04/2018	15500	15500	0	0	0	0	11602	23310	0	4573.37
17/04/2018	15500	15500	0	0	0	0	11602	22440	0	4573.37
18/04/2018	15500	15500	14500	14500	25998500	6	11599	21431	1793	4573.37
19/04/2018	15500	15500	15000	14500	94895000	8	400	3161	6330	4573.37
20/04/2018	15500	15500	15500	14500	385237000	16	1119	2004	25026	4573.37
23/04/2018	15500	15500	15500	15500	39990000	7	11603	12001	2580	4573.37
24/04/2018	15500	16000	16000	15500	4540351500	22	13013	10000	283772	4720.9
25/04/2018	16000	16000	0	0	0	0	13013	10008	0	4720.9
27/04/2018	16000	16000	16100	15500	63957000	9	10574	8470	3988	4720.9
30/04/2018	16000	16000	0	0	0	0	71	0	0	4720.9
02/05/2018	16000	16000	16100	16000	30625600	11	1011	1200	1914	4720.9
03/05/2018	16000	16000	16000	16000	2218560000	3	1011	0	162660	4720.9
04/05/2018	16000	16000	16100	16000	28501400	5	10710	700	1774	4720.9
07/05/2018	16000	16100	16100	16000	585670000	8	10230	26627	36380	4750.4
08/05/2018	16100	16100	16100	16000	1781529200	9	6420	803	110654	4750.4
09/05/2018	16100	16100	16100	16000	25196000	5	48740	903	1565	4750.4
10/05/2018	16100	16100	16100	16100	1427667200	4	48340	903	104902	4750.4
11/05/2018	16100	16100	16100	16100	22427300	9	46650	0	1393	4750.4
14/05/2018	16100	16100	16200	16100	1238127500	7	39110	0	76775	4750.4
15/05/2018	16100	16100	16300	16300	333661000	3	98640	6	20470	4750.4
16/05/2018	16100	16100	16300	16300	42706000	6	116490	1006	2620	4750.4
17/05/2018	16100	16400	16400	16400	650424000	4	136827	1006	39660	4838.92
18/05/2018	16400	16400	16400	16400	820000	1	146777	1006	50	4838.92
21/05/2018	16400	16400	16400	16300	88395400	6	102277	903	5390	4838.92
22/05/2018	16400	16400	16500	16400	7420000	2	45317	503	450	4838.92
23/05/2018	16400	16400	16500	16400	102184200	2	24843	1500	6193	4838.92
24/05/2018	16400	16400	0	0	13120000000	1	33	1750	800000	4838.92
25/05/2018	16400	16400	16400	16400	492000	1	628	2250	30	4838.92
28/05/2018	16400	16400	16500	16500	104115000	7	14318	8	6310	4838.92
29/05/2018	16400	16400	16500	16500	3301980000	4	15118	20508	200120	4838.92
30/05/2018	16400	16400	0	0	0	0	25115	20508	0	4838.92
31/05/2018	16400	16400	16500	16500	336897000	7	24405	10500	20418	4838.92
01/06/2018	16400	16400	16600	16500	39790000	2	23905	10500	2400	4838.92
04/06/2018	16400	16400	17000	17000	1870000	1	23910	10390	110	4838.92
05/06/2018	16400	16400	17000	16500	2918935000	5	23890	10002	176905	4838.92
06/06/2018	16400	16400	16500	16500	11550000	2	20430	15202	700	4838.92
07/06/2018	16400	16400	16600	16500	165004000	3	20130	5202	10000	4838.92
08/06/2018	16400	16400	16600	16600	473930000	4	12740	5283	28550	4838.92
11/06/2018	16400	16400	16500	16500	2640000	5	12880	5281	160	4838.92
12/06/2018	16400	16400	16500	16500	6435000	1	12490	5281	390	4838.92
13/06/2018	16400	16400	0	0	0	0	12490	81	0	4838.92
14/06/2018	16400	16600	16600	16600	763832400	12	12490	20933	46014	4897.93
18/06/2018	16600	16600	16600	16500	201251000	9	0	10418	12197	4897.93
19/06/2018	16600	16600	16500	16500	825000	1	0	11468	50	4897.93
20/06/2018	16600	16600	0	0	0	0	3843	11971	0	4897.93
