Date 	"Opening Price
(TZS)"	"Closing Price
(TZS)"	High (TZS)	"Low
(TZS)"	"Turnover
(TZS)
"	"Number of 
deals"	"Outstanding
shares bids"	"Outstanding
Offers"	"Number of 
share 
traded
"	"Market Cap 
(TZS) 
Billions"
42583	6400	6400	6400	6380	18097200	11	0	7656	2828	230.4
42584	6400	6400	6400	6390	320424380	32	70	0	50067	230.4
42585	6400	6400	6400	6380	12359000	9	0	1330	1932	230.4
42586	6400	6400	0	0	0	0	0	1780	0	230.4
42587	6400	6400	0	0	0	0	0	1790	0	230.4
42591	6400	6390	6400	6390	2773460	6	75	160	434	230.04
42592	6390	6380	6400	6380	446910	12	5	1910	70	229.68
42593	6380	6380	0	0	0	0	5	2574	0	229.68
42594	6380	6370	6380	6360	795900	6	8	1739	125	229.32
42597	6370	6370	6370	6370	1592500	1	8	656	250	229.32
42598	6370	6370	6370	6370	637000	2	8	550	100	229.32
42599	6370	6370	6370	6360	5456590	11	0	0	857	229.32
42600	6370	6370	6370	6370	5796700	8	1113	0	910	229.32
42601	6370	6370	6370	6370	4732910	6	690	3	743	229.32
42604	6370	6370	6370	6370	6006910	7	0	1339	943	229.32
42574	6370	6370	6370	6370	4076800	5	0	699	640	229.32
42606	6370	6370	6370	6370	1274000	4	0	3599	200	229.32
42607	6370	6370	6370	6370	6210750	4	8	3064	975	229.32
42608	6370	6370	6370	6370	5032300	4	2	2034	790	229.32
42611	6370	6370	6370	6370	12740	1	0	1020	2	229.32
42612	6370	6370	6370	6370	15096900	6	5	0	2370	229.32
42613	6370	6370	0	0	0	0	0	550	0	229.32
42614	6370	6370	6380	6370	5036700	2	5	552	790	229.32
42615	6370	6370	0	0	0	0	57	552	0	229.32
42618	6370	6370	6400	6400	12672000	3	0	2140	1980	229.32
42619	6370	6370	6400	6400	12672000	3	0	1545	1980	229.32
42620	6370	6370	6400	6400	12672000	3	0	5	1980	229.32
42621	6370	6370	6370	6370	6370000	2	0	103	1000	229.32
42622	6370	6370	6400	6370	11728110	7	5	0	1833	229.32
42626	6370	6370	0	0	0	0	5	450	0	229.32
42627	6370	6370	0	0	0	0	0	450	0	229.32
42628	6370	6370	6360	6360	8395200	3	290	450	1320	229.32
42629	6370	6360	6370	6360	57270100	14	0	9	9000	228.96
42632	6360	6360	6380	6380	191400	2	0	483	30	228.96
42633	6360	6360	6360	6360	25440	1	7	479	4	228.96
42634	6360	6360	0	0	0	0	7	4689	0	228.96
42635	6360	6360	0	0	0	0	7	4689	0	228.96
42636	6360	6360	0	0	0	0	0	4269	0	228.96
42639	6360	6360	0	0	0	0	0	967	0	228.96
42640	6360	6360	0	0	0	0	0	1167	0	228.96
42641	6360	6360	6350	6350	571500	1	0	1077	90	228.96
42642	6360	6360	0	0	0	0	0	2737	0	228.96
42643	6360	6360	6350	6350	17653000	7	4250	7	2780	228.6
42646	6360	6350	6350	6350	27666950	4	0	4256	4357	228.6
42647	6350	6360	6350	6350	13855700	10	0	2102	2182	228.96
42648	6350	6350	6350	6350	57150	1	0	4713	9	228.6
42649	6350	6350	6350	6350	146050	2	3	6160	23	228.6
